FECHA;StateHoliday;REAL CALLS
15/12/2021;0.0;2878.0
16/12/2021;0.0;2523.0
17/12/2021;0.0;2248.0
18/12/2021;0.0;330.0
19/12/2021;0.0;118.0
20/12/2021;0.0;2828.0
21/12/2021;0.0;2596.0
22/12/2021;0.0;2373.0
23/12/2021;2.0;2005.0
24/12/2021;2.0;593.0
25/12/2021;1.0;130.0
26/12/2021;0.0;227.0
27/12/2021;0.0;3142.0
28/12/2021;0.0;2913.0
29/12/2021;0.0;2655.0
30/12/2021;0.0;2432.0
31/12/2021;0.0;787.0
1/01/2022;1.0;275.0
2/01/2022;0.0;265.0
3/01/2022;0.0;4498.0
4/01/2022;0.0;3765.0
5/01/2022;0.0;3805.0
6/01/2022;0.0;3113.0
7/01/2022;0.0;2992.0
8/01/2022;0.0;491.0
9/01/2022;0.0;210.0
10/01/2022;0.0;4619.0
11/01/2022;0.0;3600.0
12/01/2022;0.0;3676.0
13/01/2022;0.0;3481.0
14/01/2022;0.0;3296.0
15/01/2022;0.0;457.0
16/01/2022;0.0;128.0
17/01/2022;1.0;3054.0
18/01/2022;0.0;3489.0
19/01/2022;0.0;3279.0
20/01/2022;0.0;3201.0
21/01/2022;0.0;2798.0
22/01/2022;0.0;371.0
23/01/2022;0.0;98.0
24/01/2022;0.0;3957.0
25/01/2022;0.0;3463.0
26/01/2022;0.0;3376.0
27/01/2022;0.0;3262.0
28/01/2022;0.0;2778.0
29/01/2022;0.0;311.0
30/01/2022;0.0;95.0
31/01/2022;0.0;3804.0
1/02/2022;0.0;3799.0
2/02/2022;0.0;3697.0
3/02/2022;0.0;3593.0
4/02/2022;0.0;3193.0
5/02/2022;0.0;344.0
6/02/2022;0.0;114.0
7/02/2022;0.0;4564.0
8/02/2022;0.0;3764.0
9/02/2022;0.0;3529.0
10/02/2022;0.0;3403.0
11/02/2022;0.0;3003.0
12/02/2022;0.0;325.0
13/02/2022;0.0;113.0
14/02/2022;0.0;3725.0
15/02/2022;0.0;3556.0
16/02/2022;0.0;3720.0
17/02/2022;0.0;3438.0
18/02/2022;0.0;2883.0
19/02/2022;0.0;356.0
20/02/2022;0.0;124.0
21/02/2022;0.0;3728.0
22/02/2022;0.0;3466.0
23/02/2022;0.0;3298.0
24/02/2022;0.0;3183.0
25/02/2022;0.0;2895.0
26/02/2022;0.0;306.0
27/02/2022;0.0;124.0
28/02/2022;0.0;3906.0
1/03/2022;0.0;3560.0
2/03/2022;0.0;3519.0
3/03/2022;0.0;3248.0
4/03/2022;0.0;2971.0
5/03/2022;0.0;354.0
6/03/2022;0.0;100.0
7/03/2022;0.0;3885.0
8/03/2022;0.0;3608.0
9/03/2022;0.0;3338.0
10/03/2022;0.0;3183.0
11/03/2022;0.0;2794.0
12/03/2022;0.0;309.0
13/03/2022;0.0;87.0
14/03/2022;0.0;3706.0
15/03/2022;0.0;3508.0
16/03/2022;0.0;3186.0
17/03/2022;0.0;2789.0
18/03/2022;0.0;2593.0
19/03/2022;0.0;263.0
20/03/2022;0.0;83.0
21/03/2022;0.0;3733.0
22/03/2022;0.0;3193.0
23/03/2022;0.0;3091.0
24/03/2022;0.0;3117.0
25/03/2022;0.0;2723.0
26/03/2022;0.0;250.0
27/03/2022;0.0;101.0
28/03/2022;0.0;3565.0
29/03/2022;0.0;3226.0
30/03/2022;0.0;3141.0
31/03/2022;0.0;2975.0
1/04/2022;0.0;2672.0
2/04/2022;0.0;291.0
3/04/2022;0.0;89.0
4/04/2022;0.0;3641.0
5/04/2022;0.0;3255.0
6/04/2022;0.0;3123.0
7/04/2022;0.0;2870.0
8/04/2022;0.0;2753.0
9/04/2022;0.0;280.0
10/04/2022;0.0;81.0
11/04/2022;0.0;3700.0
12/04/2022;0.0;3505.0
13/04/2022;0.0;3156.0
14/04/2022;0.0;2765.0
15/04/2022;0.0;2093.0
16/04/2022;0.0;310.0
17/04/2022;0.0;78.0
18/04/2022;0.0;3711.0
19/04/2022;0.0;3407.0
20/04/2022;0.0;3179.0
21/04/2022;0.0;2958.0
22/04/2022;0.0;2615.0
23/04/2022;0.0;270.0
24/04/2022;0.0;136.0
25/04/2022;0.0;3666.0
26/04/2022;0.0;3240.0
27/04/2022;0.0;3061.0
28/04/2022;0.0;3059.0
29/04/2022;0.0;2681.0
30/04/2022;0.0;325.0
1/05/2022;0.0;108.0
2/05/2022;0.0;3745.0
3/05/2022;0.0;3429.0
4/05/2022;0.0;3113.0
5/05/2022;0.0;2939.0
6/05/2022;0.0;2607.0
7/05/2022;0.0;317.0
8/05/2022;0.0;82.0
9/05/2022;0.0;3837.0
10/05/2022;0.0;3414.0
11/05/2022;0.0;3381.0
12/05/2022;0.0;3118.0
13/05/2022;0.0;2748.0
14/05/2022;0.0;334.0
15/05/2022;0.0;94.0
16/05/2022;0.0;3618.0
17/05/2022;0.0;3509.0
18/05/2022;0.0;3356.0
19/05/2022;0.0;3130.0
20/05/2022;0.0;2669.0
21/05/2022;0.0;393.0
22/05/2022;0.0;114.0
23/05/2022;0.0;3707.0
24/05/2022;0.0;3282.0
25/05/2022;0.0;3183.0
26/05/2022;0.0;2880.0
27/05/2022;0.0;2497.0
28/05/2022;0.0;327.0
29/05/2022;0.0;114.0
30/05/2022;1.0;552.0
31/05/2022;0.0;3614.0
1/06/2022;0.0;3457.0
2/06/2022;0.0;3204.0
3/06/2022;0.0;2735.0
4/06/2022;0.0;374.0
5/06/2022;0.0;117.0
6/06/2022;0.0;3686.0
7/06/2022;0.0;3383.0
8/06/2022;0.0;3254.0
9/06/2022;0.0;3031.0
10/06/2022;0.0;2520.0
11/06/2022;0.0;318.0
12/06/2022;0.0;110.0
13/06/2022;0.0;3638.0
14/06/2022;0.0;3412.0
15/06/2022;0.0;3079.0
16/06/2022;0.0;2927.0
17/06/2022;0.0;2693.0
18/06/2022;0.0;333.0
19/06/2022;0.0;109.0
20/06/2022;0.0;3280.0
21/06/2022;0.0;3295.0
22/06/2022;0.0;3052.0
23/06/2022;0.0;3097.0
24/06/2022;0.0;2641.0
25/06/2022;0.0;351.0
26/06/2022;0.0;103.0
27/06/2022;0.0;3784.0
28/06/2022;0.0;3340.0
29/06/2022;0.0;3133.0
30/06/2022;0.0;2802.0
1/07/2022;0.0;2572.0
2/07/2022;0.0;319.0
3/07/2022;0.0;110.0
4/07/2022;1.0;295.0
5/07/2022;0.0;3747.0
6/07/2022;0.0;3417.0
7/07/2022;0.0;3234.0
8/07/2022;0.0;2919.0
9/07/2022;0.0;388.0
10/07/2022;0.0;111.0
11/07/2022;0.0;3993.0
12/07/2022;0.0;3414.0
13/07/2022;0.0;3168.0
14/07/2022;0.0;3088.0
15/07/2022;0.0;2792.0
16/07/2022;0.0;335.0
17/07/2022;0.0;110.0
18/07/2022;0.0;3705.0
19/07/2022;0.0;3239.0
20/07/2022;0.0;3096.0
21/07/2022;0.0;2884.0
22/07/2022;0.0;2656.0
23/07/2022;0.0;296.0
24/07/2022;0.0;114.0
25/07/2022;0.0;3604.0
26/07/2022;0.0;3046.0
27/07/2022;0.0;3025.0
28/07/2022;0.0;2728.0
29/07/2022;0.0;2549.0
30/07/2022;0.0;310.0
31/07/2022;0.0;111.0
1/08/2022;0.0;3534.0
2/08/2022;0.0;3304.0
3/08/2022;0.0;3132.0
4/08/2022;0.0;2842.0
5/08/2022;0.0;2564.0
6/08/2022;0.0;324.0
7/08/2022;0.0;104.0
8/08/2022;0.0;3612.0
9/08/2022;0.0;3152.0
10/08/2022;0.0;3056.0
11/08/2022;0.0;2815.0
12/08/2022;0.0;2753.0
13/08/2022;0.0;335.0
14/08/2022;0.0;198.0
15/08/2022;0.0;3465.0
16/08/2022;0.0;3203.0
17/08/2022;0.0;2998.0
18/08/2022;0.0;2893.0
19/08/2022;0.0;2638.0
20/08/2022;0.0;310.0
21/08/2022;0.0;101.0
22/08/2022;0.0;3499.0
23/08/2022;0.0;3039.0
24/08/2022;0.0;3119.0
25/08/2022;0.0;2898.0
26/08/2022;0.0;2435.0
27/08/2022;0.0;293.0
28/08/2022;0.0;86.0
29/08/2022;0.0;3435.0
30/08/2022;0.0;3055.0
31/08/2022;0.0;2923.0
1/09/2022;0.0;2807.0
2/09/2022;0.0;2421.0
3/09/2022;0.0;286.0
4/09/2022;0.0;100.0
5/09/2022;1.0;511.0
6/09/2022;0.0;3478.0
7/09/2022;0.0;3317.0
8/09/2022;0.0;3094.0
9/09/2022;0.0;2771.0
10/09/2022;0.0;348.0
11/09/2022;0.0;121.0
12/09/2022;0.0;3734.0
13/09/2022;0.0;3252.0
14/09/2022;0.0;3011.0
15/09/2022;0.0;2885.0
16/09/2022;0.0;2549.0
17/09/2022;0.0;302.0
18/09/2022;0.0;94.0
19/09/2022;0.0;3686.0
20/09/2022;0.0;3155.0
21/09/2022;0.0;3056.0
22/09/2022;0.0;2689.0
23/09/2022;0.0;2485.0
24/09/2022;0.0;296.0
25/09/2022;0.0;91.0
26/09/2022;0.0;3110.0
27/09/2022;0.0;2616.0
28/09/2022;0.0;1482.0
29/09/2022;0.0;2092.0
30/09/2022;0.0;2297.0
1/10/2022;0.0;319.0
2/10/2022;0.0;127.0
3/10/2022;0.0;3798.0
4/10/2022;0.0;3268.0
5/10/2022;0.0;3072.0
6/10/2022;0.0;2869.0
7/10/2022;0.0;2704.0
8/10/2022;0.0;325.0
9/10/2022;0.0;97.0
10/10/2022;0.0;3480.0
11/10/2022;0.0;3117.0
12/10/2022;0.0;3167.0
13/10/2022;0.0;3074.0
14/10/2022;0.0;2592.0
15/10/2022;0.0;378.0
16/10/2022;0.0;130.0
17/10/2022;0.0;3673.0
18/10/2022;0.0;3359.0
19/10/2022;0.0;3158.0
20/10/2022;0.0;2931.0
21/10/2022;0.0;2677.0
22/10/2022;0.0;380.0
23/10/2022;0.0;125.0
24/10/2022;0.0;3672.0
25/10/2022;0.0;3303.0
26/10/2022;0.0;3185.0
27/10/2022;0.0;2942.0
28/10/2022;0.0;2463.0
29/10/2022;0.0;334.0
30/10/2022;0.0;112.0
31/10/2022;0.0;3446.0
1/11/2022;0.0;3188.0
2/11/2022;0.0;3175.0
3/11/2022;0.0;2970.0
4/11/2022;0.0;2731.0
5/11/2022;0.0;362.0
6/11/2022;0.0;142.0
7/11/2022;0.0;3857.0
8/11/2022;0.0;3226.0
9/11/2022;0.0;2897.0
10/11/2022;0.0;2670.0
11/11/2022;1.0;2621.0
12/11/2022;0.0;369.0
13/11/2022;0.0;138.0
14/11/2022;0.0;3738.0
15/11/2022;0.0;3366.0
16/11/2022;0.0;3287.0
17/11/2022;0.0;2922.0
18/11/2022;0.0;2561.0
19/11/2022;0.0;395.0
20/11/2022;0.0;123.0
21/11/2022;0.0;2973.0
22/11/2022;0.0;2758.0
23/11/2022;0.0;2185.0
24/11/2022;1.0;115.0
25/11/2022;2.0;1059.0
26/11/2022;0.0;401.0
27/11/2022;0.0;150.0
28/11/2022;0.0;3978.0
29/11/2022;0.0;3772.0
30/11/2022;0.0;3894.0
1/12/2022;0.0;2658.0
2/12/2022;0.0;2384.0
3/12/2022;0.0;352.0
4/12/2022;0.0;91.0
5/12/2022;0.0;3266.0
6/12/2022;0.0;2870.0
7/12/2022;0.0;2808.0
8/12/2022;0.0;2538.0
9/12/2022;0.0;2174.0
10/12/2022;0.0;327.0
11/12/2022;0.0;116.0
12/12/2022;0.0;3168.0
13/12/2022;0.0;2706.0
14/12/2022;0.0;2745.0
15/12/2022;0.0;2369.0
16/12/2022;0.0;2082.0
17/12/2022;0.0;308.0
18/12/2022;0.0;62.0
19/12/2022;0.0;3032.0
20/12/2022;0.0;2457.0
21/12/2022;0.0;2258.0
22/12/2022;0.0;1903.0
23/12/2022;0.0;1433.0
24/12/2022;0.0;134.0
25/12/2022;1.0;28.0
26/12/2022;2.0;859.0
27/12/2022;0.0;2364.0
28/12/2022;0.0;2261.0
29/12/2022;0.0;2388.0
30/12/2022;0.0;1746.0
31/12/2022;0.0;233.0
1/01/2023;1.0;78.0
2/01/2023;2.0;1579.0
3/01/2023;0.0;3284.0
4/01/2023;0.0;3180.0
5/01/2023;0.0;3108.0
6/01/2023;0.0;2735.0
7/01/2023;0.0;405.0
8/01/2023;0.0;105.0
9/01/2023;0.0;3955.0
10/01/2023;0.0;3422.0
11/01/2023;0.0;3154.0
12/01/2023;0.0;3023.0
13/01/2023;0.0;2711.0
14/01/2023;0.0;386.0
15/01/2023;0.0;106.0
16/01/2023;1.0;2940.0
17/01/2023;0.0;3619.0
18/01/2023;0.0;3302.0
19/01/2023;0.0;3065.0
20/01/2023;0.0;2746.0
21/01/2023;0.0;379.0
22/01/2023;0.0;92.0
23/01/2023;0.0;4364.0
24/01/2023;0.0;3689.0
25/01/2023;0.0;3740.0
26/01/2023;0.0;3496.0
27/01/2023;0.0;2988.0
28/01/2023;0.0;382.0
29/01/2023;0.0;101.0
30/01/2023;0.0;4169.0
31/01/2023;0.0;3654.0
1/02/2023;0.0;3755.0
2/02/2023;0.0;3723.0
3/02/2023;0.0;3168.0
4/02/2023;0.0;418.0
5/02/2023;0.0;129.0
6/02/2023;0.0;4343.0
7/02/2023;0.0;3931.0
8/02/2023;0.0;3738.0
9/02/2023;0.0;3671.0
10/02/2023;0.0;2993.0
11/02/2023;0.0;407.0
12/02/2023;0.0;85.0
13/02/2023;0.0;4251.0
14/02/2023;0.0;3318.0
15/02/2023;0.0;3640.0
16/02/2023;0.0;3640.0
17/02/2023;0.0;3081.0
18/02/2023;0.0;439.0
19/02/2023;0.0;97.0
20/02/2023;0.0;3915.0
21/02/2023;0.0;3893.0
22/02/2023;0.0;3729.0
23/02/2023;0.0;3476.0
24/02/2023;0.0;3032.0
25/02/2023;0.0;437.0
26/02/2023;0.0;113.0
27/02/2023;0.0;4243.0
28/02/2023;0.0;3960.0
1/03/2023;0.0;3641.0
2/03/2023;0.0;3607.0
3/03/2023;0.0;3160.0
4/03/2023;0.0;438.0
5/03/2023;0.0;110.0
6/03/2023;0.0;4496.0
7/03/2023;0.0;3954.0
8/03/2023;0.0;3659.0
9/03/2023;0.0;3301.0
10/03/2023;0.0;3004.0
11/03/2023;0.0;257.0
12/03/2023;0.0;104.0
13/03/2023;0.0;4339.0
14/03/2023;0.0;3650.0
15/03/2023;0.0;3591.0
16/03/2023;0.0;3273.0
17/03/2023;0.0;3076.0
18/03/2023;0.0;384.0
19/03/2023;0.0;122.0
20/03/2023;0.0;4787.0
21/03/2023;0.0;3850.0
22/03/2023;0.0;4176.0
23/03/2023;0.0;4005.0
24/03/2023;0.0;3435.0
25/03/2023;0.0;402.0
26/03/2023;0.0;124.0
27/03/2023;0.0;4150.0
28/03/2023;0.0;3768.0
29/03/2023;0.0;3612.0
30/03/2023;0.0;3436.0
31/03/2023;0.0;3270.0
1/04/2023;0.0;423.0
2/04/2023;0.0;101.0
3/04/2023;0.0;4648.0
4/04/2023;0.0;3972.0
5/04/2023;0.0;3799.0
6/04/2023;0.0;3384.0
7/04/2023;0.0;2498.0
8/04/2023;0.0;287.0
9/04/2023;0.0;63.0
10/04/2023;0.0;4460.0
11/04/2023;0.0;4020.0
12/04/2023;0.0;3763.0
13/04/2023;0.0;3431.0
14/04/2023;0.0;3087.0
15/04/2023;0.0;373.0
16/04/2023;0.0;102.0
17/04/2023;0.0;4330.0
18/04/2023;0.0;3776.0
19/04/2023;0.0;3628.0
20/04/2023;0.0;3415.0
21/04/2023;0.0;3077.0
22/04/2023;0.0;337.0
23/04/2023;0.0;76.0
24/04/2023;0.0;4224.0
25/04/2023;0.0;3661.0
26/04/2023;0.0;3594.0
27/04/2023;0.0;3288.0
28/04/2023;0.0;3082.0
29/04/2023;0.0;352.0
30/04/2023;0.0;86.0
1/05/2023;0.0;4457.0
2/05/2023;0.0;3939.0
3/05/2023;0.0;3558.0
4/05/2023;0.0;3528.0
5/05/2023;0.0;2987.0
6/05/2023;0.0;370.0
7/05/2023;0.0;104.0
8/05/2023;0.0;4458.0
9/05/2023;0.0;3886.0
10/05/2023;0.0;3708.0
11/05/2023;0.0;3627.0
12/05/2023;0.0;3048.0
13/05/2023;0.0;272.0
14/05/2023;0.0;68.0
15/05/2023;0.0;4273.0
16/05/2023;0.0;3848.0
17/05/2023;0.0;3815.0
18/05/2023;0.0;3412.0
19/05/2023;0.0;3222.0
20/05/2023;0.0;400.0
21/05/2023;0.0;108.0
22/05/2023;0.0;4730.0
23/05/2023;0.0;3964.0
24/05/2023;0.0;3874.0
25/05/2023;0.0;3552.0
26/05/2023;0.0;3127.0
27/05/2023;0.0;492.0
28/05/2023;0.0;97.0
29/05/2023;1.0;742.0
30/05/2023;0.0;4708.0
31/05/2023;0.0;4076.0
1/06/2023;0.0;4102.0
2/06/2023;0.0;3814.0
3/06/2023;0.0;495.0
4/06/2023;0.0;165.0
5/06/2023;0.0;5075.0
6/06/2023;0.0;4455.0
7/06/2023;0.0;4300.0
8/06/2023;0.0;4065.0
9/06/2023;0.0;3571.0
10/06/2023;0.0;384.0
11/06/2023;0.0;135.0
12/06/2023;0.0;4885.0
13/06/2023;0.0;4028.0
14/06/2023;0.0;4089.0
15/06/2023;0.0;3844.0
16/06/2023;0.0;3379.0
17/06/2023;0.0;406.0
18/06/2023;0.0;108.0
19/06/2023;0.0;3810.0
20/06/2023;0.0;4109.0
21/06/2023;0.0;3894.0
22/06/2023;0.0;3618.0
23/06/2023;0.0;3352.0
24/06/2023;0.0;380.0
25/06/2023;0.0;101.0
26/06/2023;0.0;4453.0
27/06/2023;0.0;3963.0
28/06/2023;0.0;3786.0
29/06/2023;0.0;3500.0
30/06/2023;0.0;3127.0
1/07/2023;0.0;407.0
2/07/2023;0.0;125.0
3/07/2023;0.0;3675.0
4/07/2023;1.0;462.0
5/07/2023;0.0;4454.0
6/07/2023;0.0;4006.0
7/07/2023;0.0;3620.0
8/07/2023;0.0;449.0
9/07/2023;0.0;139.0
10/07/2023;0.0;4801.0
11/07/2023;0.0;4161.0
12/07/2023;0.0;3854.0
13/07/2023;0.0;3593.0
14/07/2023;0.0;3186.0
15/07/2023;0.0;349.0
16/07/2023;0.0;121.0
17/07/2023;0.0;4456.0
18/07/2023;0.0;4182.0
19/07/2023;0.0;3966.0
20/07/2023;0.0;3772.0
21/07/2023;0.0;3157.0
22/07/2023;0.0;444.0
23/07/2023;0.0;138.0
24/07/2023;0.0;4504.0
25/07/2023;0.0;4111.0
26/07/2023;0.0;3799.0
27/07/2023;0.0;3765.0
28/07/2023;0.0;3255.0
29/07/2023;0.0;401.0
30/07/2023;0.0;103.0
31/07/2023;0.0;4642.0
1/08/2023;0.0;4100.0
2/08/2023;0.0;3970.0
3/08/2023;0.0;3826.0
4/08/2023;0.0;3494.0
5/08/2023;0.0;416.0
6/08/2023;0.0;123.0
7/08/2023;0.0;4657.0
8/08/2023;0.0;4110.0
9/08/2023;0.0;3969.0
10/08/2023;0.0;3670.0
11/08/2023;0.0;3176.0
12/08/2023;0.0;396.0
13/08/2023;0.0;116.0
14/08/2023;0.0;4547.0
15/08/2023;0.0;4134.0
16/08/2023;0.0;4107.0
17/08/2023;0.0;3625.0
18/08/2023;0.0;3286.0
19/08/2023;0.0;409.0
20/08/2023;0.0;116.0
21/08/2023;0.0;4431.0
22/08/2023;0.0;4080.0
23/08/2023;0.0;4265.0
24/08/2023;0.0;3793.0
25/08/2023;0.0;3156.0
26/08/2023;0.0;380.0
27/08/2023;0.0;127.0
28/08/2023;0.0;4616.0
29/08/2023;0.0;3893.0
30/08/2023;0.0;3328.0
31/08/2023;0.0;3912.0
1/09/2023;0.0;3470.0
2/09/2023;0.0;355.0
3/09/2023;0.0;97.0
4/09/2023;1.0;727.0
5/09/2023;0.0;5343.0
6/09/2023;0.0;4652.0
7/09/2023;0.0;3941.0
8/09/2023;0.0;3801.0
9/09/2023;0.0;413.0
10/09/2023;0.0;133.0
11/09/2023;0.0;5079.0
12/09/2023;0.0;4329.0
13/09/2023;0.0;4219.0
14/09/2023;0.0;4073.0
15/09/2023;0.0;3527.0
16/09/2023;0.0;414.0
17/09/2023;0.0;130.0
18/09/2023;0.0;4832.0
19/09/2023;0.0;3976.0
20/09/2023;0.0;4028.0
21/09/2023;0.0;3703.0
22/09/2023;0.0;3262.0
23/09/2023;0.0;378.0
24/09/2023;0.0;107.0
25/09/2023;0.0;4521.0
26/09/2023;0.0;4167.0
27/09/2023;0.0;3982.0
28/09/2023;0.0;3696.0
29/09/2023;0.0;3345.0
30/09/2023;0.0;409.0
1/10/2023;0.0;140.0
2/10/2023;0.0;4606.0
3/10/2023;0.0;4371.0
4/10/2023;0.0;4050.0
5/10/2023;0.0;3769.0
6/10/2023;0.0;3415.0
7/10/2023;0.0;407.0
8/10/2023;0.0;106.0
9/10/2023;0.0;4706.0
10/10/2023;0.0;5575.0
11/10/2023;0.0;4191.0
12/10/2023;0.0;4073.0
13/10/2023;0.0;3677.0
14/10/2023;0.0;414.0
15/10/2023;0.0;112.0
16/10/2023;0.0;4850.0
17/10/2023;0.0;4357.0
18/10/2023;0.0;4041.0
19/10/2023;0.0;3863.0
20/10/2023;0.0;3383.0
21/10/2023;0.0;406.0
22/10/2023;0.0;108.0
23/10/2023;0.0;4220.0
24/10/2023;0.0;3555.0
25/10/2023;0.0;3220.0
26/10/2023;0.0;3191.0
27/10/2023;0.0;2930.0
28/10/2023;0.0;393.0
29/10/2023;0.0;119.0
